Description	ID	Arabidopsis	Medicago	Coffe
AT1G24735.2	AT1G24793.2_536	2	0	0
AT1G24793.2	AT1G24880.3_537	1	1	0
AT1G24880.3	AT1G24996.1_538	2	0	0
AT1G24996.1	AT1G25097.1_539	1	0	0
AT1G25097.1	AT1G25141.1_540	2	0	0
AT1G25141.1	AT1G25180.1_541	1	0	0
AT1G25180.1	AT1G25210.1_542	4	0	0
AT1G25210.1	AT1G25300.1_543	7	1	1
AT1G25300.1	AT1G25310.1_544	1	0	0
AT1G25310.1	AT1G25330.1_545	1	0	0
AT1G25330.1	AT1G25420.3_546	1	0	0
AT1G25420.3	AT1G25425.1_547	2	0	0
AT1G25425.1	AT1G25470.2_548	1	0	0
AT1G25470.2	AT1G25988.1_549	6	4	0
AT1G25988.1	AT1G26140.1_550	1	0	0
AT1G26140.1	AT1G26160.1_551	1	0	0
AT1G26160.1	AT1G26180.1_552	1	0	1
AT1G26180.1	AT1G26260.3_553	1	0	0
AT1G26260.3	AT1G26290.1_554	3	0	0
AT1G26290.1	AT1G26300.2_555	1	0	0
AT1G26300.2	AT1G26350.1_556	1	0	0
AT1G26350.1	AT1G26600.1_557	1	0	0
AT1G26600.1	AT1G26720.1_558	1	0	0
AT1G26720.1	AT1G26761.1_559	2	0	0
AT1G26761.1	AT1G26762.1_560	1	0	0
AT1G26762.1	AT1G26771.1_561	1	0	0
AT1G26771.1	AT1G26773.1_562	1	0	0
AT1G26773.1	AT1G26780.1_563	1	0	0
AT1G26780.1	AT1G26780.2_564	1	0	0
AT1G26780.2	AT1G26815.1_565	1	0	0
AT1G26815.1	AT1G26850.3_566	1	0	0
AT1G26850.3	AT1G26870.1_567	3	2	0
AT1G26870.1	AT1G26880.2_568	1	0	0
AT1G26880.2	AT1G26916.1_569	1	0	0
AT1G26916.1	AT1G26921.1_570	1	0	0
AT1G26921.1	AT1G26976.1_571	1	0	0
AT1G26976.1	AT1G27008.1_572	1	0	0
AT1G27008.1	AT1G27045.1_573	1	0	0
AT1G27045.1	AT1G27160.1_574	1	0	0
AT1G27160.1	AT1G27213.1_575	1	0	0
AT1G27213.1	AT1G27220.1_576	1	0	0
AT1G27220.1	AT1G27240.1_577	1	0	0
AT1G27240.1	AT1G27250.1_578	2	0	0
AT1G27250.1	AT1G27270.1_579	1	0	0
AT1G27270.1	AT1G27350.1_580	6	0	0
AT1G27350.1	AT1G27380.2_581	2	0	0
AT1G27380.2	AT1G27450.3_582	2	0	0
AT1G27450.3	AT1G27490.1_583	2	0	0
AT1G27490.1	AT1G27510.1_584	1	0	0
AT1G27510.1	AT1G27550.1_585	3	3	2
AT1G27550.1	AT1G27570.2_586	1	0	0
AT1G27570.2	AT1G27610.1_587	2	0	0
AT1G27610.1	AT1G27630.1_588	1	0	0
AT1G27630.1	AT1G27640.1_589	1	0	0
AT1G27640.1	AT1G27710.2_590	1	0	0
AT1G27710.2	AT1G27960.1_591	2	0	0
AT1G27960.1	AT1G28000.1_592	1	0	0
AT1G28000.1	AT1G28007.1_593	1	0	0
AT1G28007.1	AT1G28080.1_594	1	0	0
AT1G28080.1	AT1G28100.5_595	1	0	0
AT1G28100.5	AT1G28135.1_596	1	4	0
AT1G28135.1	AT1G28150.1_597	1	0	0
AT1G28150.1	AT1G28160.1_598	1	0	0
AT1G28160.1	AT1G28190.1_599	1	0	0
AT1G28190.1	AT1G28281.1_600	1	0	0
AT1G28281.1	AT1G28300.1_601	1	0	0
AT1G28300.1	AT1G28304.1_602	1	0	0
AT1G28304.1	AT1G28307.1_603	1	0	0
AT1G28307.1	AT1G28327.1_604	1	0	0
AT1G28327.1	AT1G28350.1_605	1	0	0
AT1G28350.1	AT1G28375.1_606	1	0	0
AT1G28375.1	AT1G28470.1_607	1	0	0
AT1G28470.1	AT1G28540.1_608	1	0	0
AT1G28540.1	AT1G28560.2_609	1	0	0
AT1G28560.2	AT1G28600.2_610	2	0	0
AT1G28600.2	AT1G28610.1_611	1	2	0
AT1G28610.1	AT1G28630.3_612	1	0	0
AT1G28630.3	AT1G28630.4_613	3	0	0
AT1G28630.4	AT1G28630.5_614	1	0	0
AT1G28630.5	AT1G28815.1_615	1	0	0
AT1G28815.1	AT1G29040.3_616	1	0	0
AT1G29040.3	AT1G29041.1_617	1	0	0
AT1G29041.1	AT1G29070.1_618	1	0	0
AT1G29070.1	AT1G29110.1_619	1	1	1
AT1G29110.1	AT1G29170.3_620	28	35	18
AT1G29170.3	AT1G29179.1_621	4	1	1
AT1G29179.1	AT1G29180.1_622	1	0	0
AT1G29180.1	AT1G29280.1_623	4	0	0
AT1G29280.1	AT1G29355.1_624	3	5	2
AT1G29355.1	AT1G29418.1_625	1	0	0
AT1G29418.1	AT1G29465.1_626	1	0	0
AT1G29465.1	AT1G29480.1_627	1	0	0
AT1G29480.1	AT1G29560.1_628	1	0	0
AT1G29560.1	AT1G29560.2_629	1	0	0
AT1G29560.2	AT1G29570.1_630	1	0	0
AT1G29570.1	AT1G29580.1_631	1	0	0
AT1G29580.1	AT1G29590.2_632	1	0	0
AT1G29590.2	AT1G29600.1_633	3	0	0
AT1G29600.1	AT1G29620.1_634	1	0	0
AT1G29620.1	AT1G29630.3_635	1	0	0
AT1G29630.3	AT1G29750.2_636	1	0	0
AT1G29750.2	AT1G29780.1_637	3	20	9
AT1G29780.1	AT1G29870.1_638	1	0	0
AT1G29870.1	AT1G29951.1_639	1	0	0
AT1G29951.1	AT1G29952.1_640	1	0	0
AT1G29952.1	AT1G29970.2_641	1	0	0
AT1G29970.2	AT1G29970.3_642	1	0	0
AT1G29970.3	AT1G30016.1_643	1	0	0
AT1G30016.1	AT1G30020.1_644	1	0	0
AT1G30020.1	AT1G30060.1_645	1	0	0
AT1G30060.1	AT1G30140.1_646	1	0	0
AT1G30140.1	AT1G30250.1_647	1	0	0
AT1G30250.1	AT1G30370.1_648	1	0	0
AT1G30370.1	AT1G30455.1_649	1	0	0
AT1G30455.1	AT1G30460.2_650	1	0	0
AT1G30460.2	AT1G30473.1_651	1	0	0
AT1G30473.1	AT1G30475.1_652	1	0	0
AT1G30475.1	AT1G30475.4_653	1	0	0
AT1G30475.4	AT1G30550.1_654	1	0	0
AT1G30550.1	AT1G30610.2_655	1	0	0
AT1G30610.2	AT1G30750.1_656	2	0	0
AT1G30750.1	AT1G30757.1_657	1	0	0
AT1G30757.1	AT1G30780.1_658	1	0	0
AT1G30780.1	AT1G30795.1_659	1	0	0
AT1G30795.1	AT1G30800.1_660	1	0	0
AT1G30800.1	AT1G30814.3_661	1	0	0
AT1G30814.3	AT1G30925.1_662	3	0	0
AT1G30925.1	AT1G30970.2_663	1	0	0
AT1G30970.2	AT1G30974.2_664	2	0	0
AT1G30974.2	AT1G31070.1_665	4	0	0
AT1G31070.1	AT1G31150.1_666	1	0	0
AT1G31150.1	AT1G31163.1_667	1	0	0
AT1G31163.1	AT1G31170.4_668	1	0	0
AT1G31170.4	AT1G31175.1_669	1	0	0
AT1G31175.1	AT1G31220.1_670	1	0	0
AT1G31220.1	AT1G31240.1_671	1	0	0
AT1G31240.1	AT1G31250.1_672	1	0	0
AT1G31250.1	AT1G31270.1_673	1	0	0
AT1G31270.1	AT1G31319.1_674	1	0	0
AT1G31319.1	AT1G31320.1_675	1	0	0
AT1G31320.1	AT1G31370.1_676	2	0	0
AT1G31370.1	AT1G31410.1_677	1	0	0
AT1G31410.1	AT1G31480.1_678	1	1	1
AT1G31480.1	AT1G31500.3_679	1	2	1
AT1G31500.3	AT1G31510.1_680	1	0	0
AT1G31510.1	AT1G31520.1_681	1	0	0
AT1G31520.1	AT1G31600.3_682	1	0	0
AT1G31600.3	AT1G31620.1_683	2	0	0
AT1G31620.1	AT1G31640.1_684	1	0	0
AT1G31640.1	AT1G31760.1_685	1	0	0
AT1G31760.1	AT1G31772.1_686	1	0	0
AT1G31772.1	AT1G31817.1_687	1	0	0
AT1G31817.1	AT1G31835.1_688	1	0	0
AT1G31835.1	AT1G31875.1_689	1	0	0
AT1G31875.1	AT1G31885.1_690	1	0	0
AT1G31885.1	AT1G31960.1_691	1	0	0
AT1G31960.1	AT1G31990.1_692	1	0	0
AT1G31990.1	AT1G32000.1_693	1	0	0
AT1G32000.1	AT1G32010.1_694	1	0	0
AT1G32010.1	AT1G32020.1_695	1	0	0
AT1G32020.1	AT1G32030.1_696	1	0	0
AT1G32030.1	AT1G32120.1_697	7	0	0
AT1G32120.1	AT1G32140.1_698	1	0	0
AT1G32140.1	AT1G32190.2_699	2	0	0
AT1G32190.2	AT1G32225.1_700	1	0	0
AT1G32225.1	AT1G32240.1_701	1	0	0
AT1G32240.1	AT1G32270.1_702	3	4	2
AT1G32270.1	AT1G32290.1_703	1	0	0
AT1G32290.1	AT1G32320.1_704	1	0	0
AT1G32320.1	AT1G32337.1_705	7	0	0
AT1G32337.1	AT1G32340.1_706	1	0	0
AT1G32340.1	AT1G32361.1_707	1	1	1
AT1G32361.1	AT1G32370.4_708	1	0	0
AT1G32370.4	AT1G32480.1_709	4	0	0
AT1G32480.1	AT1G32540.1_710	1	0	0
AT1G32540.1	AT1G32570.2_711	1	0	0
AT1G32570.2	AT1G32583.1_712	2	0	0
AT1G32583.1	AT1G32585.1_713	1	0	0
AT1G32585.1	AT1G32630.1_714	1	0	0
AT1G32630.1	AT1G32650.1_715	1	0	0
AT1G32650.1	AT1G32670.1_716	1	0	0
AT1G32670.1	AT1G32720.1_717	1	0	0
AT1G32720.1	AT1G32880.1_718	1	0	0
AT1G32880.1	AT1G32975.1_719	1	0	0
AT1G32975.1	AT1G33020.1_720	1	0	0
AT1G33020.1	AT1G33050.4_721	1	0	0
AT1G33050.4	AT1G33055.1_722	4	0	0
AT1G33055.1	AT1G33070.1_723	1	0	0
AT1G33070.1	AT1G33102.1_724	1	0	0
AT1G33102.1	AT1G33265.1_725	1	0	0
AT1G33265.1	AT1G33290.1_726	1	0	0
AT1G33290.1	AT1G33290.2_727	1	0	0
AT1G33290.2	AT1G33330.1_728	1	0	0
AT1G33330.1	AT1G33340.1_729	1	0	0
AT1G33340.1	AT1G33500.1_730	1	0	0
AT1G33500.1	AT1G33530.1_731	1	0	0
AT1G33530.1	AT1G33640.1_732	1	0	0
AT1G33640.1	AT1G33709.1_733	1	0	0
AT1G33709.1	AT1G33710.1_734	1	0	0
AT1G33710.1	AT1G33790.2_735	1	0	0
AT1G33790.2	AT1G33820.1_736	1	0	0
AT1G33820.1	AT1G33830.1_737	1	0	0
AT1G33830.1	AT1G33860.1_738	2	0	0
AT1G33860.1	AT1G33860.2_739	1	0	0
AT1G33860.2	AT1G33870.1_740	1	0	0
AT1G33870.1	AT1G33925.1_741	1	0	0
AT1G33925.1	AT1G33940.2_742	1	0	0
AT1G33940.2	AT1G34041.1_743	2	0	0
AT1G34041.1	AT1G34042.1_744	1	0	0
AT1G34042.1	AT1G34046.1_745	1	0	0
AT1G34046.1	AT1G34047.2_746	1	0	0
AT1G34047.2	AT1G34050.1_747	1	0	0
AT1G34050.1	AT1G34070.1_748	9	2	0
AT1G34070.1	AT1G34095.1_749	1	0	0
AT1G34095.1	AT1G34140.1_750	1	0	0
AT1G34140.1	AT1G34245.1_751	1	0	0
AT1G34245.1	AT1G34280.1_752	1	0	0
AT1G34280.1	AT1G34290.1_753	1	0	0
AT1G34290.1	AT1G34315.1_754	1	0	0
AT1G34315.1	AT1G34355.1_755	1	0	0
AT1G34355.1	AT1G34370.2_756	1	0	0
AT1G34370.2	AT1G34370.3_757	2	0	0
AT1G34370.3	AT1G34380.1_758	1	0	0
AT1G34380.1	AT1G34400.1_759	1	0	0
AT1G34400.1	AT1G34419.1_760	1	0	0
AT1G34419.1	AT1G34440.1_761	1	0	0
AT1G34440.1	AT1G34460.2_762	1	0	0
AT1G34460.2	AT1G34630.2_763	2	0	0
AT1G34630.2	AT1G34790.1_764	2	0	0
AT1G34790.1	AT1G35030.1_765	2	0	2
AT1G35030.1	AT1G35035.1_766	1	0	0
AT1G35035.1	AT1G35040.1_767	17	0	0
AT1G35040.1	AT1G35150.1_768	2	0	0
AT1G35150.1	AT1G35181.1_769	1	0	0
AT1G35181.1	AT1G35183.1_770	1	0	0
AT1G35183.1	AT1G35210.1_771	1	0	0
AT1G35210.1	AT1G35242.1_772	1	0	0
AT1G35242.1	AT1G35255.1_773	1	0	0
AT1G35255.1	AT1G35320.1_774	1	0	0
AT1G35320.1	AT1G35333.1_775	1	0	0
AT1G35333.1	AT1G35340.3_776	1	0	0
AT1G35340.3	AT1G35340.4_777	2	0	0
AT1G35340.4	AT1G35375.1_778	2	0	0
AT1G35375.1	AT1G35410.1_779	1	0	0
AT1G35410.1	AT1G35435.1_780	4	0	0
AT1G35435.1	AT1G35440.1_781	1	0	0
AT1G35440.1	AT1G35461.1_782	1	0	0
AT1G35461.1	AT1G35490.1_783	1	0	0
AT1G35490.1	AT1G35500.1_784	1	0	0
AT1G35500.1	AT1G35516.1_785	1	0	0
AT1G35516.1	AT1G35537.1_786	1	0	0
AT1G35537.1	AT1G35550.1_787	4	0	0
AT1G35550.1	AT1G35614.1_788	1	0	0
AT1G35614.1	AT1G35617.1_789	1	0	0
AT1G35617.1	AT1G35625.1_790	1	0	0
AT1G35625.1	AT1G35830.1_791	1	0	0
AT1G35830.1	AT1G35860.1_792	1	0	0
AT1G35860.1	AT1G35880.1_793	1	0	0
AT1G35880.1	AT1G35890.1_794	1	0	0
AT1G35890.1	AT1G35900.1_795	1	0	0
AT1G35900.1	AT1G36020.1_796	1	0	0
AT1G36020.1	AT1G36030.1_797	1	0	0
AT1G36030.1	AT1G36050.1_798	1	0	0
AT1G36050.1	AT1G36078.1_799	1	0	0
AT1G36078.1	AT1G36095.1_800	1	0	0
AT1G36095.1	AT1G36100.1_801	1	0	0
AT1G36100.1	AT1G36150.1_802	1	0	0
AT1G36150.1	AT1G36180.2_803	1	0	0
AT1G36180.2	AT1G36230.1_804	1	0	0
AT1G36230.1	AT1G36272.1_805	1	0	0
AT1G36272.1	AT1G36380.1_806	1	0	0
AT1G36380.1	AT1G36580.1_807	1	0	0
AT1G36580.1	AT1G36640.1_808	1	0	0
AT1G36640.1	AT1G36675.1_809	2	0	0
AT1G36675.1	AT1G36732.1_810	1	0	0
AT1G36732.1	AT1G36745.1_811	1	0	0
AT1G36745.1	AT1G36756.1_812	1	0	0
AT1G36756.1	AT1G36920.1_813	1	0	0
AT1G36920.1	AT1G36922.1_814	1	0	0
AT1G36922.1	AT1G36925.1_815	1	0	0
AT1G36925.1	AT1G36942.1_816	1	0	0
AT1G36942.1	AT1G36950.1_817	1	0	0
AT1G36950.1	AT1G36960.1_818	1	0	0
AT1G36960.1	AT1G36970.1_819	1	0	0
AT1G36970.1	AT1G37000.1_820	1	0	0
AT1G37000.1	AT1G37007.1_821	1	0	0
AT1G37007.1	AT1G37010.1_822	1	0	0
AT1G37010.1	AT1G37020.1_823	1	0	0
AT1G37020.1	AT1G37113.1_824	1	0	0
AT1G37113.1	AT1G37140.2_825	1	0	0
AT1G37140.2	AT1G37150.1_826	2	0	0
AT1G37150.1	AT1G37162.1_827	1	0	0
AT1G37162.1	AT1G38630.1_828	1	0	0
AT1G38630.1	AT1G38790.1_829	1	0	0
AT1G38790.1	AT1G38950.1_830	1	0	0
AT1G38950.1	AT1G40083.1_831	1	0	0
AT1G40083.1	AT1G40087.1_832	1	0	0
AT1G40087.1	AT1G40104.1_833	1	0	0
AT1G40104.1	AT1G40129.1_834	1	0	0
AT1G40129.1	AT1G40390.1_835	1	0	0
AT1G40390.1	AT1G41820.1_836	1	0	0
AT1G41820.1	AT1G41875.1_837	1	0	0
AT1G41875.1	AT1G42190.1_838	1	0	0
AT1G42190.1	AT1G42480.2_839	1	0	0
AT1G42480.2	AT1G42525.2_840	1	0	0
AT1G42525.2	AT1G42680.1_841	2	0	0
AT1G42680.1	AT1G42699.1_842	1	0	0
AT1G42699.1	AT1G42700.1_843	1	0	0
AT1G42700.1	AT1G42710.1_844	1	0	0
AT1G42710.1	AT1G42980.1_845	1	0	0
AT1G42980.1	AT1G43005.1_846	1	0	0
AT1G43005.1	AT1G43010.1_847	1	0	0
AT1G43010.1	AT1G43020.3_848	1	0	0
AT1G43020.3	AT1G43020.4_849	1	0	0
AT1G43020.4	AT1G43145.1_850	2	0	0
AT1G43145.1	AT1G43170.4_851	1	0	0
AT1G43170.4	AT1G43260.1_852	1	0	0
AT1G43260.1	AT1G43310.1_853	1	0	0
AT1G43310.1	AT1G43320.1_854	1	0	0
AT1G43320.1	AT1G43330.1_855	1	0	0
AT1G43330.1	AT1G43415.1_856	1	0	0
AT1G43415.1	AT1G43610.1_857	1	0	0
AT1G43610.1	AT1G43624.1_858	2	0	0
AT1G43624.1	AT1G43665.1_859	1	0	0
AT1G43665.1	AT1G43680.1_860	1	0	0
AT1G43680.1	AT1G43720.1_861	1	0	0
AT1G43720.1	AT1G43722.1_862	1	0	0
AT1G43722.1	AT1G43760.1_863	1	0	0
AT1G43760.1	AT1G43790.1_864	1	0	0
AT1G43790.1	AT1G43810.1_865	1	0	0
AT1G43810.1	AT1G43970.1_866	1	0	0
AT1G43970.1	AT1G44010.1_867	1	0	0
AT1G44010.1	AT1G44050.1_868	7	0	0
AT1G44050.1	AT1G44085.1_869	3	0	0
AT1G44085.1	AT1G44094.1_870	1	0	0
AT1G44094.1	AT1G44160.1_871	1	0	0
AT1G44160.1	AT1G44191.1_872	1	0	0
AT1G44191.1	AT1G44446.3_873	1	0	0
AT1G44446.3	AT1G44478.1_874	1	0	0
AT1G44478.1	AT1G44575.2_875	1	0	0
AT1G44575.2	AT1G44674.1_876	1	0	0
AT1G44674.1	AT1G44740.1_877	1	0	0
AT1G44740.1	AT1G44830.1_878	1	0	0
AT1G44830.1	AT1G44890.1_879	3	1	1
AT1G44890.1	AT1G44940.2_880	1	0	0
AT1G44940.2	AT1G44941.1_881	2	0	0
AT1G44941.1	AT1G44980.1_882	1	0	0
AT1G44980.1	AT1G44990.1_883	1	0	0
AT1G44990.1	AT1G45015.2_884	1	0	0
AT1G45015.2	AT1G45063.1_885	1	0	0
AT1G45063.1	AT1G45063.2_886	1	0	0
AT1G45063.2	AT1G45100.1_887	2	0	0
AT1G45100.1	AT1G45163.1_888	3	0	0
AT1G45163.1	AT1G45165.1_889	1	0	0
AT1G45165.1	AT1G45170.2_890	1	0	0
AT1G45170.2	AT1G45229.1_891	1	0	0
AT1G45229.1	AT1G45231.2_892	1	0	0
AT1G45231.2	AT1G45233.2_893	1	0	0
AT1G45233.2	AT1G45248.4_894	1	0	0
AT1G45248.4	AT1G46336.1_895	5	0	0
AT1G46336.1	AT1G46912.1_896	1	0	0
AT1G46912.1	AT1G47210.1_897	1	0	0
AT1G47210.1	AT1G47220.1_898	1	0	0
AT1G47220.1	AT1G47265.1_899	1	0	0
AT1G47265.1	AT1G47280.1_900	1	0	0
AT1G47280.1	AT1G47300.1_901	1	0	0
AT1G47300.1	AT1G47350.1_902	1	0	0
AT1G47350.1	AT1G47370.1_903	1	0	0
AT1G47370.1	AT1G47389.1_904	1	0	0
AT1G47389.1	AT1G47400.1_905	1	0	0
AT1G47400.1	AT1G47420.1_906	2	0	0
AT1G47420.1	AT1G47485.1_907	1	0	0
AT1G47485.1	AT1G47495.1_908	1	0	0
AT1G47495.1	AT1G47580.1_909	1	0	0
AT1G47580.1	AT1G47660.1_910	1	0	0
AT1G47660.1	AT1G47680.1_911	1	0	0
AT1G47680.1	AT1G47700.1_912	1	0	0
AT1G47700.1	AT1G47720.1_913	2	0	0
AT1G47720.1	AT1G47760.1_914	1	0	0
AT1G47760.1	AT1G47770.1_915	1	0	0
AT1G47770.1	AT1G47780.1_916	1	0	0
AT1G47780.1	AT1G47813.1_917	1	0	0
AT1G47813.1	AT1G47820.2_918	1	0	0
AT1G47820.2	AT1G47870.2_919	2	0	0
AT1G47870.2	AT1G47885.1_920	2	0	0
AT1G47885.1	AT1G47915.1_921	1	0	0
AT1G47915.1	AT1G47940.1_922	1	0	0
AT1G47940.1	AT1G47946.1_923	1	0	0
AT1G47946.1	AT1G47960.1_924	1	0	0
AT1G47960.1	AT1G47970.1_925	1	0	0
AT1G47970.1	AT1G48010.1_926	2	2	0
AT1G48010.1	AT1G48020.1_927	1	0	0
AT1G48020.1	AT1G48070.1_928	3	0	1
AT1G48070.1	AT1G48070.2_929	1	0	0
AT1G48070.2	AT1G48095.1_930	1	0	0
AT1G48095.1	AT1G48120.1_931	1	0	0
AT1G48120.1	AT1G48140.2_932	1	0	0
AT1G48140.2	AT1G48145.1_933	1	0	0
AT1G48145.1	AT1G48150.1_934	1	0	0
AT1G48150.1	AT1G48170.1_935	3	0	0
AT1G48170.1	AT1G48190.1_936	1	0	0
AT1G48190.1	AT1G48195.1_937	1	0	0
AT1G48195.1	AT1G48240.1_938	1	0	0
AT1G48240.1	AT1G48350.1_939	4	3	2
AT1G48350.1	AT1G48360.3_940	1	1	1
AT1G48360.3	AT1G48405.1_941	1	0	0
AT1G48405.1	AT1G48450.3_942	1	0	0
AT1G48450.3	AT1G48460.1_943	2	0	0
AT1G48460.1	AT1G48510.1_944	1	1	1
AT1G48510.1	AT1G48530.1_945	1	0	0
AT1G48530.1	AT1G48560.2_946	1	0	0
AT1G48560.2	AT1G48610.2_947	2	0	0
AT1G48610.2	AT1G48690.1_948	2	0	0
AT1G48690.1	AT1G48700.1_949	1	0	0
AT1G48700.1	AT1G48720.1_950	1	0	0
AT1G48720.1	AT1G48730.1_951	1	0	0
AT1G48730.1	AT1G48745.1_952	1	0	0
AT1G48745.1	AT1G48770.1_953	1	0	0
AT1G48770.1	AT1G48880.1_954	1	0	0
AT1G48880.1	AT1G48912.1_955	2	2	2
AT1G48912.1	AT1G48953.1_956	1	0	0
AT1G48953.1	AT1G48980.3_957	1	0	0
AT1G48980.3	AT1G48980.4_958	3	0	0
AT1G48980.4	AT1G49015.1_959	1	0	0
AT1G49015.1	AT1G49032.1_960	1	0	0
AT1G49032.1	AT1G49110.1_961	1	0	0
AT1G49110.1	AT1G49120.1_962	1	0	0
AT1G49120.1	AT1G49150.1_963	1	0	0
AT1G49150.1	AT1G49180.2_964	1	0	0
AT1G49180.2	AT1G49190.2_965	2	0	0
AT1G49190.2	AT1G49260.1_966	2	0	0
AT1G49260.1	AT1G49310.1_967	1	0	0
AT1G49310.1	AT1G49360.1_968	1	0	0
AT1G49360.1	AT1G49410.1_969	1	0	0
AT1G49410.1	AT1G49420.1_970	1	1	0
AT1G49420.1	AT1G49480.1_971	1	0	0
AT1G49480.1	AT1G49510.1_972	1	0	0
AT1G49510.1	AT1G49590.2_973	1	0	0
AT1G49590.2	AT1G49590.3_974	1	0	0
AT1G49590.3	AT1G49610.1_975	1	0	0
AT1G49610.1	AT1G49700.2_976	1	0	0
AT1G49700.2	AT1G49730.3_977	2	0	0
AT1G49730.3	AT1G49790.2_978	2	0	0
AT1G49790.2	AT1G49800.1_979	2	0	0
AT1G49800.1	AT1G49810.1_980	1	0	0
AT1G49810.1	AT1G49860.1_981	1	0	0
AT1G49860.1	AT1G49900.1_982	1	0	0
AT1G49900.1	AT1G49930.1_983	1	0	0
AT1G49930.1	AT1G49938.1_984	1	0	0
AT1G49938.1	AT1G49940.3_985	1	0	0
AT1G49940.3	AT1G50000.2_986	3	0	0
AT1G50000.2	AT1G50050.1_987	1	0	0
AT1G50050.1	AT1G50080.1_988	1	0	0
AT1G50080.1	AT1G50160.1_989	1	0	0
AT1G50160.1	AT1G50170.1_990	1	0	0
AT1G50170.1	AT1G50220.1_991	1	0	0
AT1G50220.1	AT1G50290.1_992	1	0	0
AT1G50290.1	AT1G50300.1_993	1	0	0
AT1G50300.1	AT1G50340.1_994	1	2	1
AT1G50340.1	AT1G50350.1_995	1	0	0
AT1G50350.1	AT1G50390.1_996	1	0	0
AT1G50390.1	AT1G50470.1_997	1	0	0
AT1G50470.1	AT1G50530.1_998	1	0	0
AT1G50530.1	AT1G50575.1_999	1	0	0
AT1G50575.1	AT1G50603.1_1000	1	0	0
AT1G50603.1	AT1G50650.1_1001	1	0	0
AT1G50650.1	AT1G50691.1_1002	1	0	0
AT1G50691.1	AT1G50732.1_1003	1	0	0
AT1G50732.1	AT1G50760.1_1004	1	0	0
AT1G50760.1	AT1G50770.1_1005	1	0	0
AT1G50770.1	AT1G50800.1_1006	1	0	0
AT1G50800.1	AT1G50820.1_1007	1	0	0
AT1G50820.1	AT1G50830.1_1008	1	0	0
AT1G50830.1	AT1G50880.1_1009	6	0	0
AT1G50880.1	AT1G50910.1_1010	1	0	0
AT1G50910.1	AT1G50954.1_1011	1	0	0
AT1G50954.1	AT1G50970.1_1012	1	0	0
AT1G50970.1	AT1G51030.1_1013	1	0	0
AT1G51030.1	AT1G51035.1_1014	4	0	0
AT1G51035.1	AT1G51040.1_1015	1	0	0
AT1G51040.1	AT1G51055.1_1016	1	0	0
AT1G51055.1	AT1G51070.2_1017	1	0	0
AT1G51070.2	AT1G51120.1_1018	1	0	0
AT1G51120.1	AT1G51150.1_1019	2	1	1
AT1G51150.1	AT1G51250.1_1020	1	0	0
AT1G51250.1	AT1G51270.3_1021	4	0	0
AT1G51270.3	AT1G51270.4_1022	3	0	0
AT1G51270.4	AT1G51300.1_1023	1	0	0
AT1G51300.1	AT1G51330.1_1024	2	0	0
AT1G51330.1	AT1G51402.1_1025	1	0	0
AT1G51402.1	AT1G51430.1_1026	1	0	0
AT1G51430.1	AT1G51450.1_1027	1	0	0
AT1G51450.1	AT1G51520.1_1028	1	0	0
AT1G51520.1	AT1G51530.2_1029	1	0	0
AT1G51530.2	AT1G51590.2_1030	2	0	0
AT1G51590.2	AT1G51600.2_1031	2	0	0
AT1G51600.2	AT1G51610.1_1032	4	1	2
AT1G51610.1	AT1G51670.1_1033	1	1	1
AT1G51670.1	AT1G51745.2_1034	1	0	0
AT1G51745.2	AT1G51823.1_1035	2	0	0
AT1G51823.1	AT1G51830.1_1036	1	0	0
AT1G51830.1	AT1G51840.1_1037	1	4	0
AT1G51840.1	AT1G51900.1_1038	1	0	0
AT1G51900.1	AT1G51915.1_1039	1	0	0
AT1G51915.1	AT1G51930.1_1040	4	1	1
AT1G51930.1	AT1G51970.1_1041	2	0	0
AT1G51970.1	AT1G52000.1_1042	2	0	0
AT1G52000.1	AT1G52180.1_1043	1	0	0
AT1G52180.1	AT1G52200.1_1044	1	0	0
AT1G52200.1	AT1G52270.1_1045	7	6	10
AT1G52270.1	AT1G52320.4_1046	1	0	0
AT1G52320.4	AT1G52325.1_1047	3	0	0
AT1G52325.1	AT1G52330.2_1048	1	0	0
AT1G52330.2	AT1G52390.1_1049	2	0	0
AT1G52390.1	AT1G52415.1_1050	1	0	0
AT1G52415.1	AT1G52470.3_1051	1	0	0
AT1G52470.3	AT1G52490.1_1052	2	0	0
AT1G52490.1	AT1G52500.1_1053	1	0	0
AT1G52500.1	AT1G52510.2_1054	1	0	0
AT1G52510.2	AT1G52520.1_1055	1	0	0
AT1G52520.1	AT1G52618.1_1056	5	0	0
AT1G52618.1	AT1G52680.1_1057	1	0	0
AT1G52680.1	AT1G52710.1_1058	1	0	0
AT1G52710.1	AT1G52710.2_1059	1	0	0
AT1G52710.2	AT1G52827.1_1060	1	0	0
AT1G52827.1	AT1G52830.1_1061	1	0	0
AT1G52830.1	AT1G52857.1_1062	14	15	5
AT1G52857.1	AT1G52880.1_1063	1	0	0
AT1G52880.1	AT1G52905.1_1064	1	0	0
AT1G52905.1	AT1G52950.1_1065	2	0	0
AT1G52950.1	AT1G52970.1_1066	1	0	0
AT1G52970.1	AT1G52990.1_1067	12	2	0
AT1G52990.1	AT1G53023.1_1068	1	0	0
AT1G53023.1	AT1G53039.1_1069	1	0	0
